uloha_1 a),uloha_1 b)_prior,skupina,uloha_1 b)_pozorování
,"3,1944843026",7719,
,"3,7595499147",7719,
,"2,7328396261",7719,
,"3,0986588581",7719,
,"5,1114633512",7719,
,"4,7022414214",7719,
,"2,7884599756",7720,
,"3,5632445756",7720,
,"1,8914313705",7720,
,"3,3788071409",7720,
,"2,7248885573",7720,
,"4,1338523685",7720,
,"2,5120631797",7720,
,"3,5827836753",7720,
,"3,6249291286",7720,
,"2,7698941046",7720,
,"2,1724062378",7721,
,"3,9080557654",7721,
,"3,2543039548",7721,
,"2,969098921",7721,
,"3,4615939514",7721,
,"2,7284845743",7721,
,"2,7464394492",7721,
,"1,5812240347",7721,
,"3,0027829788",7721,
,"2,5525729243",7721,
,"4,1195175637",7722,
,"2,7097952133",7722,
,"1,9281293531",7722,
,"2,3744128002",7722,
,"2,090384251",7722,
,"2,8178025646",7722,
,"4,9252110832",7722,
,"3,789541886",7722,
,"2,9016239778",7722,
,"2,8934678348",7722,
,"4,6004016611",7723,
,"4,8042890911",7723,
,"2,6182516072",7723,
,"2,9665855899",7723,
,"3,7113788895",7723,
,"1,8329877578",7723,
,"2,7866048712",7723,
,"3,3482338284",7723,
,"4,2353716549",7723,
,"2,5493694408",7723,
,"4,3312453254",7724,
,"3,0586238389",7724,
,"3,9887045723",7724,
,"4,120502227",7724,
,"2,7943422335",7724,
,"3,6391313478",7724,
,"2,9925081478",7724,
,"2,3810526869",7724,
,"3,9104466909",7724,
,"5,534705003",7724,
,"3,6380479352",7725,
,"3,609012317",7725,
,"2,4762898298",7725,
,"2,3213832188",7725,
,"3,4543615371",7725,
,"3,6916197657",7725,
,"3,0260092027",7725,
,"3,0026677162",7725,
,"4,4682102468",7725,
,"4,2814625343",7725,
,"2,8102825366",7726,
,"1,4613170064",7726,
,"3,7088534455",7726,
,"2,5322816933",7726,
,"2,455031745",7726,
,"1,878676318",7726,
,"3,0837413297",7726,
,"4,2259707034",7726,
,"2,2989734004",7726,
,"3,1010115112",7726,
,"2,7607213993",7727,
,"3,8509602467",7727,
,"3,2657445894",7727,
,"4,617230575",7727,
,"4,4414552631",7727,
,"2,2828599751",7727,
,"3,1238456596",7727,
,"4,4599348041",7727,
,"2,971166658",7727,
,"3,2184233271",7727,
,"4,3557879253",7728,
,"3,1204430493",7728,
,"3,863695557",7728,
,"3,2864221045",7728,
,"2,6654538033",7728,
,"3,8233448727",7728,
,"3,8910425537",7728,
,"3,930615542",7728,
,"2,0947824364",7728,
,"3,0697888817",7728,
,"1,945876015",7729,
,"3,9484222701",7729,
,"3,4035511273",7729,
,"3,764346351",7729,
,"3,033921361",7729,
,"3,3979147327",7729,
,"1,2521828219",7729,
,"5,0692227766",7729,
,"2,0921013826",7729,
,"4,8155221215",7729,
,"2,7496104228",7730,
,"2,9733797214",7730,
,"1,5606237106",7730,
,"3,3691208753",7730,
,"3,7340751685",7730,
,"3,946313608",7730,
,"4,8460216676",7730,
,"3,0151356312",7730,
,"2,9284692245",7730,
,"3,6840100542",7730,
,"3,1548392564",7731,
,"3,6449926754",7731,
,"2,7166896018",7731,
,"3,4727170381",7731,
,"1,9964258513",7731,
,"1,59173915",7731,
,"4,5477273777",7731,
,"4,8003057094",7731,
,"3,3060307267",7731,
,"4,9537466296",7731,
,"4,6544764998",7732,
,"3,1433360684",7732,
,"6,3676031768",7732,
,"3,6451481288",7732,
,"4,6452821784",7732,
,"2,8573426526",7732,
,"2,6633848395",7732,
,"4,8733813963",7732,
,"4,0054257854",7732,
,"3,9681273006",7732,
,"2,4216185722",7733,
,"4,5618522178",7733,
,"4,6470990062",7733,
,"2,7886741483",7733,
,"4,1028809498",7733,
,"4,6396889595",7733,
,"3,7813343268",7733,
,"4,647331019",7733,
,"3,0295655005",7733,
,"3,158452879",7733,
,"1,532109176",7734,
,"4,5110361687",7734,
,"1,6660760601",7734,
,"3,5890078191",7734,
,"3,5658457165",7734,
,"3,8446849378",7734,
,"2,645449115",7734,
,"2,491357831",7734,
,"2,2021707501",7734,
,"3,3673829133",7734,
,"2,9220160566",7735,
,"3,5307767338",7735,
,"1,968812112",7735,
,"3,0557124095",7735,
,"1,5628653382",7735,
,"1,9835668437",7735,
,"3,4195035593",7735,
,"2,6638177485",7735,
,"2,5855011295",7735,
,"4,8546664517",7735,
,"3,499638404",7736,
,"4,563124336",7736,
,"4,62570419",7736,
,"5,025110301",7736,
,"4,2615716932",7736,
,"2,455521894",7736,
,"2,8224287653",7736,
,"6,0268507776",7736,
,"2,8034646807",7736,
,"2,8581618431",7736,
,"4,9244041828",7737,
,"6,0313870689",7737,
,"4,3453621033",7737,
,"3,3166289084",7737,
,"3,1913788541",7737,
,"3,8246494725",7737,
,"1,7575256906",7737,
,"1,8416177434",7737,
,"1,8474175253",7737,
,"3,1904070355",7737,
,"3,3397192351",7738,
,"4,1927578126",7738,
,"5,2112373016",7738,
,"4,5447289529",7738,
,"3,4780957083",7738,
,"3,6438997338",7738,
,"2,7460936873",7738,
,"3,58910874",7738,
,"5,708091004",7738,
,"2,2564409404",7738,
,"3,2785349141",7739,
,"2,3836244837",7739,
,"3,6920815686",7739,
,"2,3684287027",7739,
,"4,1932198638",7739,
,"4,0335231321",7739,
,"3,2093555177",7739,
,"3,8965623806",7739,
,"3,7704451328",7739,
,"4,2164729182",7739,
,"2,5383996566",7740,
,"3,6075548218",7740,
,"1,456067913",7740,
,"3,0256139198",7740,
,"1,4664539585",7740,
,"3,4846360534",7740,
,"2,8745206445",7740,
,"3,6222006333",7740,
,"2,9457803624",7740,
,"5,1582951894",7740,
,"2,7894192694",7741,
,"2,9782460955",7741,
,"2,7280305015",7741,
,"4,0720489004",7741,
,"3,5493820448",7741,
,"3,1935373894",7741,
,"2,5343665635",7741,
,"4,3362946059",7741,
,"3,702383732",7741,
,"4,401132418",7741,
,"3,0867228595",7742,
,"5,1120895667",7742,
,"4,0001045223",7742,
,"2,8746983659",7742,
,"2,4028351175",7742,
,"2,8977126079",7742,
,"4,0965958398",7742,
,"3,5988028573",7742,
,"4,1821477073",7742,
,"3,9848373149",7742,
,"4,8483158352",7743,
,"3,1838670466",7743,
,"1,3849177409",7743,
,"2,5091931672",7743,
,"5,6541551482",7743,
,"3,9686306237",7743,
,"2,4767282608",7743,
,"4,3756770582",7743,
,"2,6903708036",7743,
,"2,3164233663",7743,
,"3,3014155048",7744,
,"4,4926202255",7744,
,"3,8074907118",7744,
,"4,5139048089",7744,
,"5,0311552065",7744,
,"2,9566367584",7744,
,"3,0968417505",7744,
,"3,0228335695",7744,
,"3,6329875131",7744,
,"2,6201727149",7744,
,"3,8931164522",7745,
,"3,3301084321",7745,
,"4,6342929043",7745,
,"2,5047725199",7745,
,"3,3454913288",7745,
,"5,2723694353",7745,
,"4,7799453415",7745,
,"4,4041640626",7745,
,"3,3878744586",7745,
,"3,2248033205",7745,
,"6,5773601732",7746,
,"2,3714777684",7746,
,"3,7315014023",7746,
,"3,4977656158",7746,
,"2,5536856163",7746,
,"3,4530865687",7746,
,"3,425953965",7746,
,"3,7311275164",7746,
,"4,9259959403",7746,
,"3,5306367154",7746,
,"4,7951436204",7747,
,"4,5016665504",7747,
,"5,8652857944",7747,
,"2,90393033",7747,
,"1,5245218247",7747,
,"4,2258214673",7747,
,"3,7170506321",7747,
,"3,468723095",7747,
,"4,2576957434",7747,
,"4,3924853115",7747,
,"3,3227677728",7748,
,"2,7677673219",7748,
,"2,5091826757",7748,
,"4,3200718066",7748,
,"3,8062321464",7748,
,"2,2505273473",7748,
,"5,891808213",7748,
,"6,9569206299",7748,
,"4,0291371557",7748,
,"4,6305870802",7748,
,"1,6200191601",7749,
,"2,7595356366",7749,
,"3,6448944709",7749,
,"2,5719765449",7749,
,"2,9124544556",7749,
,"5,3277210173",7749,
,"2,5609448957",7749,
,"2,5938463434",7749,
,"3,3108704733",7749,
,"2,2285863776",7749,
,"1,7537060048",7750,
,"3,8342747474",7750,
,"3,3471301445",7750,
,"2,5772800873",7750,
,"3,250417451",7750,
,"3,7078091866",7750,
,"3,998706458",7750,
,"2,4434607898",7750,
,"2,507613834",7750,
,"3,7741887164",7750,
,"2,5961865793",7751,
,"4,3153442362",7751,
,"3,9969518013",7751,
,"2,5084480431",7751,
,"2,5024959333",7751,
,"4,9021596189",7751,
,"2,4227951765",7751,
,"1,4335796721",7751,
,"3,1158670243",7751,
,"2,8056711772",7751,
,"1,9755924915",7752,
,"2,6765484519",7752,
,"2,5938630234",7752,
,"3,7951044075",7752,
,"3,114549617",7752,
,"4,8739902444",7752,
,"2,1654412451",7752,
,"2,5481707006",7752,
,"3,9672975958",7752,
,"2,2667973893",7752,
,"2,5472545753",7753,
,"6,2830978098",7753,
,"2,2547856862",7753,
,"2,3383069343",7753,
,"1,8445240624",7753,
,"3,4492195384",7753,
,"4,5238823033",7753,
,"3,2693816731",7753,
,"3,5368477063",7753,
,"3,4565508869",7753,
,"3,5178813336",7754,
,"3,0452251136",7754,
,"2,737790468",7754,
,"4,5363783179",7754,
,"2,6513161563",7754,
,"1,2118129104",7754,
,"3,8665780713",7754,
,"4,2501305187",7754,
,"3,7937866094",7754,
,"2,7893702053",7754,
,"4,6292659858",7755,
,"4,4044627118",7755,
,"3,075973796",7755,
,"3,0898894878",7755,
,"4,0557688977",7755,
,"4,7859864161",7755,
,"4,7935073184",7755,
,"2,099996877",7755,
,"4,2029139709",7755,
,"3,121654134",7755,
,"4,3001027056",7756,
,"3,6249986425",7756,
,"3,3713442386",7756,
,"3,768099497",7756,
,"3,7643783158",7756,
,"3,8580024523",7756,
,"4,5299090956",7756,
,"2,7053072153",7756,
,"4,0901284231",7756,
,"3,984537167",7756,
,"4,6783461843",7757,
,"3,356204725",7757,
,"6,7006598385",7757,
,"1,2314317834",7757,
,"3,5919437148",7757,
,"1,6633118229",7757,
,"3,6999204827",7757,
,"4,0905079561",7757,
,"2,6945744734",7757,
,"2,5285265798",7757,
,"2,3215328976",7758,
,"4,2576363311",7758,
,"2,6524749559",7758,
,"1,8252040983",7758,
,"2,7068331125",7758,
,"2,3145230688",7758,
,"1,8142895847",7758,
,"3,3862216215",7758,
,"2,8928536462",7758,
,"2,0834836047",7758,
,"5,5109040053",7759,
,"2,4924592173",7759,
,"2,064841986",7759,
,"3,9784671693",7759,
,"2,8911561187",7759,
,"3,6763902604",7759,
,"2,6691516018",7759,
,"4,042430445",7759,
,"3,7032377884",7759,
,"4,867931074",7759,
,"2,3215639583",7760,
,"3,670155337",7760,
,"3,7426881995",7760,
,"4,4852190468",7760,
,"5,7961271384",7760,
,"2,0103302612",7760,
,"1,4435500974",7760,
,"3,3369789165",7760,
,"4,2166140145",7760,
,"3,289271541",7760,
,"3,6464811515",7761,
,"2,6979356637",7761,
,"2,6197513523",7761,
,"4,6214174056",7761,
,"1,6207470311",7761,
,"4,4831501924",7761,
,"3,2574611659",7761,
,"3,5613551216",7761,
,"2,5403750468",7761,
,"3,3617746483",7761,
,"3,7036236573",7762,
,"1,7866204679",7762,
,"2,7076801437",7762,
,"2,5085254079",7762,
,"2,8623243799",7762,
,"3,9795063971",7762,
,"5,1237129942",7762,
,"2,4182360283",7762,
,"3,0941795001",7762,
,"3,6641164555",7762,
,"3,5306923664",7763,
,"4,165603642",7763,
,"2,5871771045",7763,
,"2,2236591244",7763,
,"5,3519119502",7763,
,"3,4212740794",7763,
,"4,8048761487",7763,
,"1,523931852",7763,
,"3,978538647",7763,
,"1,7149578673",7763,
,"2,4187486871",7764,
,"4,1743964923",7764,
,"4,4281573359",7764,
,"4,0263993151",7764,
,"3,2069847957",7764,
,"3,5596582817",7764,
,"5,5940297071",7764,
,"4,8779590973",7764,
,"3,0802347709",7764,
,"3,3764938963",7764,
,"4,6507914945",7765,
,"3,5094086925",7765,
,"1,9258882971",7765,
,"3,6739821118",7765,
,"4,90736232",7765,
,"3,2646659629",7765,
,"2,6810882317",7765,
,"2,5310606388",7765,
,"3,3574097951",7765,
,"2,5794261398",7765,
,"3,3104280642",7766,
,"2,9405337197",7766,
,"2,1867354522",7766,
,"3,0168079221",7766,
,"4,368631358",7766,
,"2,6506537432",7766,
,"2,0957990144",7766,
,"2,765913303",7766,
,"2,6509590257",7766,
,"2,6280327771",7766,
,"3,8562039415",7767,
,"3,7125485714",7767,
,"1,9718284963",7767,
,"4,4408291748",7767,
,"1,4003486533",7767,
,"2,8445494381",7767,
,"2,7565059053",7767,
,"1,4293964758",7767,
,"1,8282552727",7767,
,"2,8759405629",7767,
,"4,2890797183",7768,
,"3,9760049988",7768,
,"3,7608376172",7768,
,"2,6524981677",7768,
,"4,1488660823",7768,
,"3,0076411155",7768,
,"2,1091015579",7768,
,"3,6995786456",7768,
,"3,9903564016",7768,
,"3,8048262452",7768,
,"3,0299793417",7769,
,"4,5359313859",7769,
,"2,0227909538",7769,
,"3,3937896651",7769,
,"3,144935062",7769,
,"2,7554362975",7769,
,"3,1756854457",7769,
,"2,6414966448",7769,
,"2,535729686",7769,
,"1,811818884",7769,
,"4,7047818377",7770,
,"1,7204018044",7770,
,"1,2998882551",7770,
,"3,4151603353",7770,
,"4,1839588711",7770,
,"4,069678885",7770,
,"2,2705926576",7770,
,"4,2254564666",7770,
,"3,4008439936",7770,
,"2,6111086981",7770,
,"3,0893479319",7771,
,"3,4895105661",7771,
,"2,8413666136",7771,
,"3,3818294553",7771,
,"2,92063458",7771,
,"2,6208173266",7771,
,"3,4369290751",7771,
,"3,715220842",7771,
,"4,1863446113",7771,
,"2,9245859036",7771,
,"2,8010294193",7772,
,"4,1845246008",7772,
,"3,3790985329",7772,
,"4,7541540287",7772,
,"4,0794439671",7772,
,"3,0369391473",7772,
,"2,1962809985",7772,
,"3,2058132808",7772,
,"3,5411426841",7772,
,"2,5210519939",7772,
,"4,9781282978",7773,
,"5,059050128",7773,
,"2,184382782",7773,
,"2,3146779817",7773,
,"2,1974072096",7773,
,"4,4214688183",7773,
,"3,1937411354",7773,
,"3,8607600228",7773,
,"3,1894519318",7773,
,"2,3471650703",7773,
,"4,2946762061",7774,
,"4,1895793047",7774,
,"3,301515002",7774,
,"4,8394550141",7774,
,"3,8081130742",7774,
,"4,6673928593",7774,
,"3,497533397",7774,
,"4,9407639859",7774,
,"3,0847689067",7774,
,"3,6579569495",7774,
,"4,6432681651",7775,
,"2,6629578458",7775,
,"1,2535818738",7775,
,"5,4890981496",7775,
,"3,8844830552",7775,
,"5,1127442087",7775,
,"3,7560942611",7775,
,"2,4032132224",7775,
,"2,818017287",7775,
,"3,2801720391",7775,
,"3,5859867762",7776,
,"3,4539842483",7776,
,"3,2258083282",7776,
,"2,0354671779",7776,
,"2,7157402494",7776,
,"4,0702883654",7776,
,"5,2124826545",7776,
,"3,1868134657",7776,
,"3,7523424497",7776,
,"4,2790104221",7776,
,"3,6798311308",7777,
,"3,981777073",7777,
,"1,4500592935",7777,
,"4,2594319101",7777,
,"3,2562064713",7777,
,"2,5427237836",7777,
,"3,828398563",7777,
,"2,6690257799",7777,
,"3,6122616298",7777,
,"2,0529296744",7777,
,"2,8299192501",7778,
,"3,2483150689",7778,
,"2,3448428595",7778,
,"2,6655018957",7778,
,"3,1683430982",7778,
,"1,7807670083",7778,
,"3,8245966577",7778,
,"2,8770277023",7778,
,"3,7203969124",7778,
,"4,7606968539",7778,
,"3,6652547302",7779,
,"3,6419894998",7779,
,"3,3355413299",7779,
,"3,4183446174",7779,
,"3,566582729",7779,
,"2,7227317215",7779,
,"5,7391831437",7779,
,"2,8666349872",7779,
,"3,0504884487",7779,
,"2,3463009375",7779,
,"3,8197404258",7780,
,"2,6221710386",7780,
,"4,7490999311",7780,
,"4,1558404537",7780,
,"2,1398210732",7780,
,"3,8009367886",7780,
,"1,6545525441",7780,
,"4,9244283224",7780,
,"1,9367568678",7780,
,"2,9744473718",7780,
,"4,2534485682",7781,
,"4,9161503626",7781,
,"2,3544249844",7781,
,"5,0228589521",7781,
,"4,8582747279",7781,
,"3,8599253491",7781,
,"3,3953395285",7781,
,"3,1490762433",7781,
,"3,0842282501",7781,
,"3,8032592591",7781,
,"4,1027199908",7782,
,"3,530480478",7782,
,"2,6727892561",7782,
,"5,174856037",7782,
,"3,5134346327",7782,
,"3,3715373109",7782,
,"3,7303946057",7782,
,"4,031270998",7782,
,"3,1702673267",7782,
,"3,8894358278",7782,
,"3,6364470124",7783,
,"4,8008607857",7783,
,"2,6531612151",7783,
,"2,5992156917",7783,
,"4,4032391957",7783,
,"2,9600639055",7783,
,"1,4877630933",7783,
,"4,151913189",7783,
,"3,7906953067",7783,
,"3,5085803662",7783,
,"2,3652119955",7784,
,"4,163963397",7784,
,"2,3537220159",7784,
,"2,8257746183",7784,
,"3,5655832869",7784,
,"3,8311502542",7784,
,"2,8064645193",7784,
,"2,7816090624",7784,
,"4,1617754295",7784,
,"3,9623565174",7784,
,"4,5322510843",7785,
,"3,9322445814",7785,
,"4,0592284766",7785,
,"3,3600184558",7785,
,"4,4656657584",7785,
,"3,5551089935",7785,
,"4,1296086725",7785,
,"3,1227554118",7785,
,"2,8706183321",7785,
,"2,6121187156",7785,
,"3,5344773552",7786,
,"5,6629830486",7786,
,"4,0973159887",7786,
,"2,169282629",7786,
,"3,5572101949",7786,
,"4,930829093",7786,
,"3,3429063279",7786,
,"4,8961189501",7786,
,"2,7601447086",7786,
,"3,3208439648",7786,
,"3,543054386",7787,
,"2,5108864315",7787,
,"3,3223665498",7787,
,"3,401032076",7787,
,"3,5877778895",7787,
,"2,3084349945",7787,
,"3,9617643804",7787,
,"5,3467377015",7787,
,"2,5486221367",7787,
,"2,4382108223",7787,
,"3,2932514707",7788,
,"3,5795250369",7788,
,"6,0735186758",7788,
,"2,6480594488",7788,
,"2,6305594305",7788,
,"4,7505493611",7788,
,"4,6743869741",7788,
,"4,03598793",7788,
,"3,590533064",7788,
,"2,5243175439",7788,
,"3,7418772802",7789,
,"4,6771975366",7789,
,"4,7803806041",7789,
,"3,7504557566",7789,
,"2,7665650203",7789,
,"2,8742925168",7789,
,"3,4734370173",7789,
,"2,2633364762",7789,
,"4,633061179",7789,
,"5,3753521625",7789,
,"2,943482264",7790,
,"1,8876030421",7790,
,"3,4353746718",7790,
,"4,1643067118",7790,
,"2,145093693",7790,
,"3,6970717678",7790,
,"5,9689606166",7790,
,"1,9229516445",7790,
,"1,8962736834",7790,
,"3,1788269188",7790,
,"1,7375088703",7791,
,"3,4610335014",7791,
,"4,3514063742",7791,
,"3,710900178",7791,
,"3,9532421514",7791,
,"1,2172848308",7791,
,"6,1365663145",7791,
,"4,2704374555",7791,
,"3,3827015895",7791,
,"2,492249134",7791,
,"5,4247640077",7792,
,"5,6873508354",7792,
,"2,25486302",7792,
,"2,6780841721",7792,
,"2,6698891631",7792,
,"4,0132755293",7792,
,"1,4242522095",7792,
,"3,3993523099",7792,
,"3,9520410905",7792,
,"5,2768990548",7792,
,"4,6243802855",7793,
,"2,740246113",7793,
,"3,2664910577",7793,
,"4,0985221119",7793,
,"3,5899184198",7793,
,"1,9821450143",7793,
,"4,2385979847",7793,
,"3,344333109",7793,
,"1,2818567196",7793,
,"3,6969234952",7793,
,"4,3352621261",7794,
,"3,7999626701",7794,
,"4,0357470789",7794,
,"3,185127807",7794,
,"3,0562558515",7794,
,"3,2409959586",7794,
,"4,9491358026",7794,
,"3,5899095786",7794,
,"3,3708632327",7794,
,"4,2813456211",7794,
,"4,2103866701",7795,
,"3,8838638083",7795,
,"2,8269503272",7795,
,"4,5580380388",7795,
,"5,2161561985",7795,
,"3,958646338",7795,
,"3,9955316282",7795,
,"3,8051560643",7795,
,"3,1739972931",7795,
,"2,6475516874",7795,
,"3,4029960723",7796,
,"1,9789090568",7796,
,"5,7195791641",7796,
,"4,2370460732",7796,
,"4,4077363533",7796,
,"3,0275553308",7796,
,"2,1453418943",7796,
,"4,2034274968",7796,
,"3,2786394139",7796,
,"3,7393968557",7796,
,"1,4205438941",7797,
,"4,8333503366",7797,
,"3,9672143669",7797,
,"2,7838656736",7797,
,"3,1008963435",7797,
,"4,5913599748",7797,
,"5,0990928618",7797,
,"3,883633547",7797,
,"3,0450374419",7797,
,"4,905109103",7797,
,"4,4730247272",7798,
,"6,162518723",7798,
,"2,6521870377",7798,
,"1,263165154",7798,
,"2,8834415061",7798,
,"4,9749848746",7798,
,"3,8581657099",7798,
,"4,5903932684",7798,
,"3,4287171727",7798,
,"4,2722637018",7798,
,"3,655344735",7799,
,"4,0863029432",7799,
,"4,3009882155",7799,
,"4,5426963105",7799,
,"2,4826445925",7799,
,"3,240115496",7799,
,"3,2927769479",7799,
,"3,6361933437",7799,
,"3,8630556679",7799,
,"4,9535742134",7799,
,"3,7504005241",7800,
,"2,739415598",7800,
,"3,0213304918",7800,
,"2,5552448504",7800,
,"4,1393288364",7800,
,"1,9124933238",7800,
,"4,2240743227",7800,
,"1,7013002888",7800,
,"3,1487030025",7800,
,"3,082304438",7800,
,"4,8690671895",7801,
,"2,8190423438",7801,
,"3,3482164322",7801,
,"2,6990507274",7801,
,"5,2505104092",7801,
,"2,033457184",7801,
,"3,2116327446",7801,
,"2,8132823082",7801,
,"3,7995272504",7801,
,"3,148607736",7801,
,"2,6274433497",7802,
,"4,1418673861",7802,
,"4,0116228792",7802,
,"4,429546185",7802,
,"3,2309475123",7802,
,"2,3990265351",7802,
,"1,9468460865",7802,
,"5,3614437683",7802,
,"3,4272946938",7802,
,"2,5832017442",7802,
,"2,0485167712",7803,
,"3,7354582601",7803,
,"2,7857827974",7803,
,"2,5691074597",7803,
,"2,9377433083",7803,
,"2,2709975368",7803,
,"3,9861111038",7803,
,"4,5670850182",7803,
,"1,4894074691",7803,
,"3,6949112782",7803,
,"2,8133540833",7804,
,"5,4319453464",7804,
,"2,7986223407",7804,
,"4,1153165372",7804,
,"2,3846147367",7804,
,"2,3851531091",7804,
,"2,0958799855",7804,
,"2,653884971",7804,
,"2,3297148936",7804,
,"1,8212643804",7804,
,"3,6724835489",7805,
,"1,4983027645",7805,
,"2,6480875522",7805,
,"4,6583940815",7805,
,"3,7235534481",7805,
,"3,637949786",7805,
,"4,0955368814",7805,
,"3,1071362559",7805,
,"2,5857705102",7805,
,"3,0836050046",7805,
,"5,0167000359",7806,
,"3,0653404087",7806,
,"4,3806001542",7806,
,"4,6334517408",7806,
,"2,6262431855",7806,
,"3,8556724862",7806,
,"2,0161300938",7806,
,"3,7581871665",7806,
,"3,1860668223",7806,
,"3,6968333146",7806,
,"5,9360870227",7807,
,"4,1594466206",7807,
,"3,8077321415",7807,
,"1,4945943977",7807,
,"2,8451775559",7807,
,"1,5148892242",7807,
,"1,8997722586",7807,
,"3,6782998773",7807,
,"2,8110741774",7807,
